#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_021741.1	1117778	1118773	-	29906829	-	M495_RS05140	WP_020825583.1	331	hypothetical protein
chr	NC_021741.1	1118770	1119342	-	29906580	-	M495_RS05145	WP_020825584.1	190	3-hydroxyanthranilate 3,4-dioxygenase
chr	NC_021741.1	1119382	1119801	-	29906065	-	M495_RS05150	WP_020825585.1	139	2-aminomuconate deaminase
chr	NC_021741.1	1119798	1120580	-	29904203	-	M495_RS05155	WP_020825586.1	260	hypothetical protein
chr	NC_021741.1	1120577	1121614	-	29904212	-	M495_RS05160	WP_041414295.1	345	4-hydroxy-2-oxovalerate aldolase
chr	NC_021741.1	1121611	1122558	-	29904119	-	M495_RS05165	WP_020825588.1	315	acetaldehyde dehydrogenase
chr	NC_021741.1	1122555	1123325	-	29902616	-	M495_RS05170	WP_051150521.1	256	2-keto-4-pentenoate hydratase
chr	NC_021741.1	1123623	1124612	+	29902614	-	M495_RS05175	WP_020825590.1	329	hypothetical protein
chr	NC_021741.1	1124769	1126235	+	29903410	-	M495_RS05180	WP_041415241.1	488	2-hydroxymuconic semialdehyde dehydrogenase
chr	NC_021741.1	1126307	1127671	+	29903427	-	M495_RS05185	WP_020825592.1	454	MFS transporter
chr	NC_021741.1	1128199	1129260	-	29904132	-	M495_RS05190	WP_020825593.1	353	aldo/keto reductase
chr	NC_021741.1	1129357	1130250	+	29902348	-	M495_RS05195	WP_020825594.1	297	LysR family transcriptional regulator
chr	NC_021741.1	1130399	1130950	+	29905431	-	M495_RS05200	WP_020825595.1	183	FMN reductase
chr	NC_021741.1	1131617	1133065	+	29904036	-	M495_RS05205	WP_020825596.1	482	GGDEF domain-containing protein
chr	NC_021741.1	1133320	1133799	-	29902118	-	M495_RS05210	WP_041415242.1	159	cold-shock protein
chr	NC_021741.1	1133966	1134475	+	29904121	-	M495_RS05215	WP_020825599.1	169	glyoxalase
chr	NC_021741.1	1134506	1135333	-	29902094	-	M495_RS05220	WP_020825600.1	275	arginine ABC transporter ATP-binding protein
chr	NC_021741.1	1135343	1136230	-	29903222	-	M495_RS05225	WP_020825601.1	295	amino acid ABC transporter permease
chr	NC_021741.1	1136280	1136807	-	29903768	-	M495_RS05230	WP_020825602.1	175	N-acetyltransferase
chr	NC_021741.1	1136818	1137750	-	29902051	-	M495_RS05235	WP_020825603.1	310	hypothetical protein
chr	NC_021741.1	1137780	1139105	-	29902046	-	M495_RS05240	WP_020825604.1	441	monooxygenase
chr	NC_021741.1	1139290	1140453	-	29902053	-	M495_RS05245	WP_020825605.1	387	hydrolase
chr	NC_021741.1	1140800	1141009	+	29902185	-	M495_RS05250	WP_002210315.1	69	MULTISPECIES: cold-shock protein
chr	NC_021741.1	1141077	1142267	-	29903879	-	M495_RS05255	WP_020825606.1	396	Bcr/CflA family drug resistance efflux transporter
chr	NC_021741.1	1142273	1142869	-	29903297	-	M495_RS05260	WP_020825607.1	198	TetR family transcriptional regulator
chr	NC_021741.1	1143168	1143551	-	29906541	-	M495_RS05265	WP_020825608.1	127	fluoride ion transporter CrcB
chr	NC_021741.1	1143789	1144850	-	29902824	adrA	M495_RS05270	WP_020825609.1	353	diguanylate cyclase AdrA
chr	NC_021741.1	1145069	1145278	+	29906171	-	M495_RS05275	WP_020825610.1	69	protein translocase TatA
chr	NC_021741.1	1145374	1146339	-	29901993	-	M495_RS05280	WP_020825611.1	321	lipoyl synthase
chr	NC_021741.1	1146332	1147000	-	29904390	-	M495_RS05285	WP_020825612.1	222	octanoyltransferase
chr	NC_021741.1	1147259	1147522	-	29905871	-	M495_RS05290	WP_020825613.1	87	MULTISPECIES: hypothetical protein
chr	NC_021741.1	1147634	1148845	-	29904027	-	M495_RS05295	WP_020825614.1	403	serine-type D-Ala-D-Ala carboxypeptidase
chr	NC_021741.1	1149023	1150099	-	29905819	-	M495_RS05300	WP_020825615.1	358	rare lipoprotein A
chr	NC_021741.1	1150110	1151222	-	29906015	-	M495_RS05305	WP_020825616.1	370	cell wall shape-determining protein
chr	NC_021741.1	1151231	1153126	-	29903473	-	M495_RS05310	WP_020825617.1	631	penicillin-binding protein 2
chr	NC_021741.1	1153165	1153635	-	29905428	-	M495_RS05315	WP_004949595.1	156	MULTISPECIES: 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
chr	NC_021741.1	1153639	1153956	-	29904335	-	M495_RS05320	WP_020825618.1	105	ribosome silencing factor RsfS
chr	NC_021741.1	1154145	1154807	-	29904636	-	M495_RS05325	WP_020825619.1	220	nicotinate-nicotinamide nucleotide adenylyltransferase
chr	NC_021741.1	1154797	1155831	-	29903389	-	M495_RS05330	WP_020825620.1	344	DNA polymerase III subunit delta
chr	NC_021741.1	1155828	1156388	-	29904705	-	M495_RS05335	WP_020825621.1	186	LPS assembly lipoprotein LptE
chr	NC_021741.1	1156403	1158985	-	29904009	-	M495_RS05340	WP_020825622.1	860	leucine--tRNA ligase
chr	NC_021741.1	1159573	1160055	+	29904110	-	M495_RS05345	WP_020825623.1	160	hypothetical protein
chr	NC_021741.1	1160110	1160802	-	29902255	-	M495_RS05350	WP_020825624.1	230	azoreductase
chr	NC_021741.1	1160949	1161881	-	29905342	-	M495_RS05355	WP_020825625.1	310	pyrimidine-specific ribonucleoside hydrolase RihA
chr	NC_021741.1	1161999	1162724	-	29905107	artP	M495_RS05360	WP_020825626.1	241	arginine ABC transporter ATP-binding protein
chr	NC_021741.1	1162724	1163398	-	29905283	-	M495_RS05365	WP_020825627.1	224	glutamate/aspartate transporter permease GltK
chr	NC_021741.1	1163398	1164138	-	29905284	-	M495_RS05370	WP_017891917.1	246	MULTISPECIES: glutamate/aspartate ABC transporter permease GltJ
chr	NC_021741.1	1164350	1165246	-	29905278	-	M495_RS05375	WP_020825628.1	298	glutamate/aspartate ABC transporter substrate-binding protein
chr	NC_021741.1	1165663	1167192	-	29902327	-	M495_RS05380	WP_020825629.1	509	apolipoprotein N-acyltransferase
chr	NC_021741.1	1167200	1168078	-	29903472	-	M495_RS05385	WP_012005653.1	292	MULTISPECIES: cobalt transporter
chr	NC_021741.1	1168163	1168636	-	29904447	-	M495_RS05390	WP_020825630.1	157	MULTISPECIES: rRNA maturation RNase YbeY
chr	NC_021741.1	1168633	1169688	-	29905687	-	M495_RS05395	WP_020825631.1	351	PhoH family protein
chr	NC_021741.1	1169904	1170239	-	29906024	-	M495_RS05400	WP_020825632.1	111	hypothetical protein
chr	NC_021741.1	1170372	1171796	-	29904151	-	M495_RS05405	WP_020825633.1	474	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
chr	NC_021741.1	1171993	1173174	+	29904152	ubiF	M495_RS05410	WP_020825634.1	393	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
chr	NC_021741.1	1174103	1175767	-	29905059	asnB	M495_RS05445	WP_020825635.1	554	asparagine synthase B
chr	NC_021741.1	1176172	1177626	-	29905457	-	M495_RS05450	WP_020825636.1	484	chitinase
chr	NC_021741.1	1177805	1178557	-	29902098	-	M495_RS05455	WP_020825637.1	250	UMP phosphatase
chr	NC_021741.1	1178625	1179845	-	29902097	-	M495_RS05460	WP_020825638.1	406	transcriptional regulator
chr	NC_021741.1	1179873	1181012	-	29904849	-	M495_RS05465	WP_020825639.1	379	N-acetylglucosamine-6-phosphate deacetylase
chr	NC_021741.1	1181031	1181831	-	29903071	-	M495_RS05470	WP_020825640.1	266	glucosamine-6-phosphate deaminase
chr	NC_021741.1	1182167	1184113	+	29906669	-	M495_RS05475	WP_041414298.1	648	PTS N-acetyl glucosamine transporter subunit IIABC
chr	NC_021741.1	1184365	1186029	+	29902079	-	M495_RS05480	WP_020825642.1	554	glutamine--tRNA ligase
chr	NC_021741.1	1186608	1188011	+	29903307	chiP	M495_RS05485	WP_020825643.1	467	chitoporin
chr	NC_021741.1	1188125	1188451	+	29905008	-	M495_RS05490	WP_020825644.1	108	hypothetical protein
chr	NC_021741.1	1188466	1191123	+	29904326	-	M495_RS05495	WP_020825645.1	885	beta-N-acetylhexosaminidase
chr	NC_021741.1	1191463	1191909	-	29904426	-	M495_RS05500	WP_020825646.1	148	transcriptional repressor
chr	NC_021741.1	1192229	1192768	-	29904243	-	M495_RS05505	WP_020825647.1	179	flavodoxin
chr	NC_021741.1	1192998	1193285	-	29903622	-	M495_RS05510	WP_004949692.1	95	MULTISPECIES: LexA regulated protein
chr	NC_021741.1	1193577	1194338	-	29902012	-	M495_RS05515	WP_041415243.1	253	acyl-CoA esterase
chr	NC_021741.1	1194660	1195199	+	29905723	-	M495_RS05520	WP_020825649.1	179	replication initiation regulator SeqA
chr	NC_021741.1	1195277	1196920	+	29904665	-	M495_RS05525	WP_041415244.1	547	phosphoglucomutase, alpha-D-glucose phosphate-specific
chr	NC_021741.1	1197108	1197770	+	29905710	-	M495_RS05530	WP_020825651.1	220	PadR family transcriptional regulator
chr	NC_021741.1	1197770	1198069	+	29903339	-	M495_RS05535	WP_020825652.1	99	hypothetical protein
chr	NC_021741.1	1198139	1198828	-	29906778	-	M495_RS05540	WP_020825653.1	229	DNA-binding response regulator
chr	NC_021741.1	1198847	1201540	-	29902315	-	M495_RS05545	WP_020825654.1	897	two-component sensor histidine kinase
chr	NC_021741.1	1201560	1201802	+	30329076	-	M495_RS24855	WP_071846556.1	80	hypothetical protein
chr	NC_021741.1	1201741	1202310	-	29905148	-	M495_RS05550	WP_020825655.1	189	potassium-transporting ATPase subunit C
chr	NC_021741.1	1202330	1204399	-	29902018	-	M495_RS05555	WP_020825656.1	689	potassium-transporting ATPase subunit B
chr	NC_021741.1	1204556	1206244	-	29905047	-	M495_RS05560	WP_020825657.1	562	potassium-transporting ATPase subunit KdpA
chr	NC_021741.1	1206244	1206333	-	29902630	-	M495_RS05565	WP_004949718.1	29	MULTISPECIES: potassium transporter TrkA
chr	NC_021741.1	1206777	1206983	+	29902357	-	M495_RS05570	WP_020825658.1	68	membrane protein
chr	NC_021741.1	1207127	1208080	+	29904260	-	M495_RS05575	WP_020825659.1	317	membrane protein
chr	NC_021741.1	1208096	1209526	+	29904510	-	M495_RS05580	WP_020825660.1	476	deoxyribodipyrimidine photo-lyase
chr	NC_021741.1	1209549	1210529	+	29902352	-	M495_RS05585	WP_020825661.1	326	3\',5\'-cyclic-nucleotide phosphodiesterase
chr	NC_021741.1	1210548	1211291	+	29902349	-	M495_RS05590	WP_020825662.1	247	Nif3-like dinuclear metal center hexameric protein
chr	NC_021741.1	1211444	1212100	+	29902340	-	M495_RS05595	WP_020825663.1	218	hypothetical protein
chr	NC_021741.1	1212094	1213026	+	29905287	-	M495_RS05600	WP_020825664.1	310	hypothetical protein
chr	NC_021741.1	1213016	1213753	+	29905289	-	M495_RS05605	WP_020825665.1	245	LamB/YcsF family protein
chr	NC_021741.1	1213925	1214656	+	29902447	-	M495_RS05610	WP_020825666.1	243	membrane protein
chr	NC_021741.1	1214653	1215672	+	29902449	-	M495_RS05615	WP_020825667.1	339	membrane protein
chr	NC_021741.1	1215682	1216326	+	29902417	-	M495_RS05620	WP_020825668.1	214	pyroglutamyl-peptidase I
chr	NC_021741.1	1216384	1217175	+	29906788	-	M495_RS05625	WP_020825669.1	263	endoribonuclease SymE
chr	NC_021741.1	1217233	1218525	-	29902256	-	M495_RS05630	WP_020825670.1	430	citrate (Si)-synthase
chr	NC_021741.1	1219259	1219648	+	29902697	-	M495_RS05635	WP_020825671.1	129	succinate dehydrogenase cytochrome b556 large subunit
chr	NC_021741.1	1219642	1219989	+	29902698	-	M495_RS05640	WP_020825672.1	115	succinate dehydrogenase cytochrome b556 small membrane subunit
chr	NC_021741.1	1219991	1221757	+	29902704	-	M495_RS05645	WP_020825673.1	588	succinate dehydrogenase flavoprotein subunit
chr	NC_021741.1	1221774	1222490	+	29904828	-	M495_RS05650	WP_020825674.1	238	succinate dehydrogenase iron-sulfur subunit
chr	NC_021741.1	1222752	1225565	+	29905454	-	M495_RS05655	WP_020825675.1	937	2-oxoglutarate dehydrogenase subunit E1
chr	NC_021741.1	1225577	1226797	+	29904398	-	M495_RS05660	WP_020825676.1	406	dihydrolipoamide succinyltransferase
chr	NC_021741.1	1227038	1228204	+	29904406	-	M495_RS05665	WP_020825677.1	388	succinate--CoA ligase subunit beta
chr	NC_021741.1	1228204	1229076	+	29904430	-	M495_RS05670	WP_020825678.1	290	MULTISPECIES: succinate--CoA ligase subunit alpha
chr	NC_021741.1	1229851	1231419	+	29905466	-	M495_RS05675	WP_020825679.1	522	cytochrome bd-I ubiquinol oxidase subunit I
chr	NC_021741.1	1231434	1232573	+	29905461	-	M495_RS05680	WP_020825680.1	379	cytochrome d ubiquinol oxidase subunit II
chr	NC_021741.1	1232591	1232704	+	30329077	-	M495_RS24860	WP_004949761.1	37	MULTISPECIES: cyd operon protein YbgT
chr	NC_021741.1	1232704	1233000	+	29904413	-	M495_RS05685	WP_020825681.1	98	cyd operon protein YbgE
chr	NC_021741.1	1233131	1233535	+	29904415	-	M495_RS05690	WP_020825682.1	134	acyl-CoA thioesterase
chr	NC_021741.1	1233532	1234215	+	29904403	-	M495_RS05695	WP_039992358.1	227	MULTISPECIES: colicin transporter TolQ
chr	NC_021741.1	1234228	1234656	+	29903263	-	M495_RS05700	WP_020825683.1	142	MULTISPECIES: colicin transporter
chr	NC_021741.1	1234739	1235974	+	29904628	-	M495_RS05705	WP_041415247.1	411	protein TolA
chr	NC_021741.1	1236107	1237399	+	29903820	-	M495_RS05710	WP_020825685.1	430	MULTISPECIES: translocation protein TolB
chr	NC_021741.1	1237444	1237959	+	29903822	-	M495_RS05715	WP_020825686.1	171	hypothetical protein
chr	NC_021741.1	1237969	1238769	+	29903816	-	M495_RS05720	WP_020825687.1	266	cell division protein CpoB
chr	NC_021741.1	1239839	1240900	+	29904619	-	M495_RS05750	WP_041415250.1	353	quinolinate synthetase
chr	NC_021741.1	1240922	1241647	+	29905578	-	M495_RS05755	WP_020825689.1	241	nicotinamide riboside transporter PnuC
chr	NC_021741.1	1241686	1242648	-	29902601	-	M495_RS05760	WP_020825690.1	320	zinc transporter ZitB
chr	NC_021741.1	1245862	1246467	-	29902598	-	M495_RS05770	WP_020825691.1	201	DNA-binding response regulator
chr	NC_021741.1	1246674	1247726	+	29905296	-	M495_RS05775	WP_020825692.1	350	3-deoxy-7-phosphoheptulonate synthase
chr	NC_021741.1	1248001	1249152	+	29902138	-	M495_RS05780	WP_020825693.1	383	hypothetical protein
chr	NC_021741.1	1249226	1249978	-	29903100	gpmA	M495_RS05785	WP_004941818.1	250	MULTISPECIES: phosphoglyceromutase
chr	NC_021741.1	1250192	1250530	-	29903102	-	M495_RS05790	WP_020825694.1	112	phosphate starvation-inducible protein PsiF
chr	NC_021741.1	1250727	1251770	-	29903094	-	M495_RS05795	WP_020825695.1	347	galactose mutarotase
chr	NC_021741.1	1251764	1252915	-	29905334	-	M495_RS05800	WP_020825696.1	383	galactokinase
chr	NC_021741.1	1252912	1253964	-	29904672	-	M495_RS05805	WP_020825697.1	350	galactose-1-phosphate uridylyltransferase
chr	NC_021741.1	1254251	1255072	-	29903184	-	M495_RS05810	WP_020825698.1	273	CAAX protease family protein
chr	NC_021741.1	1255226	1255798	-	29903185	-	M495_RS05815	WP_020825699.1	190	isochorismatase
chr	NC_021741.1	1255930	1257402	-	29903181	-	M495_RS05820	WP_020825700.1	490	molybdate ABC transporter ATP-binding protein ModF
chr	NC_021741.1	1257493	1258284	-	29902344	-	M495_RS05825	WP_020825701.1	263	molybdenum-dependent transcriptional regulator
chr	NC_021741.1	1258480	1260645	+	29902347	-	M495_RS05830	WP_020825702.1	721	TonB-dependent siderophore receptor
chr	NC_021741.1	1260653	1261648	+	29903285	-	M495_RS05835	WP_020825703.1	331	ABC transporter substrate-binding protein
chr	NC_021741.1	1261650	1262405	+	29903286	-	M495_RS05840	WP_020825704.1	251	SAM-dependent methyltransferase
chr	NC_021741.1	1262407	1263441	+	29903283	-	M495_RS05845	WP_041414304.1	344	iron ABC transporter permease
chr	NC_021741.1	1263438	1264223	+	29902436	-	M495_RS05850	WP_020825706.1	261	hypothetical protein
chr	NC_021741.1	1264393	1264542	+	30329078	-	M495_RS24865	WP_020825707.1	49	membrane protein
chr	NC_021741.1	1264833	1265606	+	29902437	-	M495_RS05860	WP_020825708.1	257	molybdate ABC transporter substrate-binding protein
chr	NC_021741.1	1265603	1266292	+	29904178	modB	M495_RS05865	WP_020825709.1	229	molybdate ABC transporter permease
chr	NC_021741.1	1266293	1267360	+	29902700	-	M495_RS05870	WP_020825710.1	355	molybdenum ABC transporter ATP-binding protein
chr	NC_021741.1	1267394	1268218	-	29902699	-	M495_RS05875	WP_020825711.1	274	pyridoxal phosphatase
chr	NC_021741.1	1268397	1269392	+	29903669	-	M495_RS05880	WP_020825712.1	331	6-phosphogluconolactonase
chr	NC_021741.1	1269487	1269969	-	29903126	-	M495_RS05885	WP_020825713.1	160	kinase inhibitor
chr	NC_021741.1	1270135	1270536	+	29903695	-	M495_RS05890	WP_020825714.1	133	membrane protein
chr	NC_021741.1	1270541	1271815	-	29905861	-	M495_RS05895	WP_041415252.1	424	adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA
chr	NC_021741.1	1271906	1272943	+	29904441	-	M495_RS05900	WP_020825716.1	345	biotin synthase
chr	NC_021741.1	1272943	1274094	+	29902465	-	M495_RS05905	WP_020825717.1	383	8-amino-7-oxononanoate synthase
chr	NC_021741.1	1274078	1274845	+	29902466	-	M495_RS05910	WP_020825718.1	255	malonyl
chr	NC_021741.1	1274838	1275512	+	29902464	-	M495_RS05915	WP_020825719.1	224	dethiobiotin synthase
chr	NC_021741.1	1275551	1276261	-	29904417	-	M495_RS05920	WP_041414306.1	236	ABC transporter ATP-binding protein
chr	NC_021741.1	1277532	1279544	+	29904419	-	M495_RS05925	WP_020825721.1	670	excinuclease ABC subunit B
chr	NC_021741.1	1279653	1279910	+	29903809	-	M495_RS05930	WP_020825722.1	85	transporter
chr	NC_021741.1	1279915	1280832	-	29903431	-	M495_RS05935	WP_020825723.1	305	hypothetical protein
chr	NC_021741.1	1281222	1282208	+	29905956	moaA	M495_RS05940	WP_020825724.1	328	cyclic pyranopterin phosphate synthase MoaA
chr	NC_021741.1	1282358	1282870	+	29903824	-	M495_RS05945	WP_020825725.1	170	molybdenum cofactor biosynthesis protein
chr	NC_021741.1	1282876	1283355	+	29903825	-	M495_RS05950	WP_020825726.1	159	cyclic pyranopterin monophosphate synthase accessory protein
chr	NC_021741.1	1283352	1283597	+	29906059	moaD	M495_RS05955	WP_012005757.1	81	MULTISPECIES: molybdopterin synthase sulfur carrier subunit
chr	NC_021741.1	1283600	1284067	+	29906061	moaE	M495_RS05960	WP_020825727.1	155	molybdopterin guanine dinucleotide biosynthesis protein MoaE
chr	NC_021741.1	1284197	1284907	+	29905915	-	M495_RS05965	WP_020825728.1	236	membrane protein
chr	NC_021741.1	1285076	1286182	-	29904860	-	M495_RS05970	WP_020825729.1	368	membrane protein
chr	NC_021741.1	1286194	1287348	-	29904722	-	M495_RS05975	WP_020825730.1	384	membrane protein
chr	NC_021741.1	1287345	1289075	-	29906426	-	M495_RS05980	WP_020825731.1	576	multidrug ABC transporter ATP-binding protein
chr	NC_021741.1	1289086	1290072	-	29905191	-	M495_RS05985	WP_020825732.1	328	secretion protein HlyD
chr	NC_021741.1	1290091	1290780	-	29905127	-	M495_RS05990	WP_020825733.1	229	transcriptional regulator
chr	NC_021741.1	1291083	1292444	+	29905682	-	M495_RS05995	WP_020825734.1	453	ATP-dependent RNA helicase RhlE
chr	NC_021741.1	1292537	1293565	-	29902603	-	M495_RS06000	WP_020825735.1	342	DSBA oxidoreductase
chr	NC_021741.1	1293568	1295172	-	29902604	-	M495_RS06005	WP_020825736.1	534	MFS transporter
chr	NC_021741.1	1295333	1296112	+	29902593	-	M495_RS06010	WP_020825737.1	259	TtgV
chr	NC_021741.1	1296125	1296574	+	29905076	-	M495_RS06015	WP_020825738.1	149	hypothetical protein
chr	NC_021741.1	1296600	1297559	+	29904180	-	M495_RS06020	WP_020825739.1	319	2-hydroxyacid dehydrogenase
chr	NC_021741.1	1297640	1298575	+	29903103	-	M495_RS06025	WP_020825740.1	311	tRNA dihydrouridine(16) synthase DusC
chr	NC_021741.1	1298616	1298882	-	29903105	-	M495_RS06030	WP_020825741.1	88	MULTISPECIES: hypothetical protein
chr	NC_021741.1	1299268	1300029	-	29905741	-	M495_RS06035	WP_041415254.1	253	acetyltransferase
chr	NC_021741.1	1300230	1301168	-	29903808	-	M495_RS06040	WP_020825743.1	312	LysR family transcriptional regulator
chr	NC_021741.1	1301262	1302104	+	29903357	-	M495_RS06045	WP_041415256.1	280	EamA family transporter
chr	NC_021741.1	1302216	1303259	-	29903186	-	M495_RS06050	WP_041414310.1	347	FAD-dependent oxidoreductase
chr	NC_021741.1	1303357	1304649	-	29903188	-	M495_RS06055	WP_020825746.1	430	polysaccharide biosynthesis protein
chr	NC_021741.1	1304804	1305658	+	29905142	-	M495_RS06060	WP_020825747.1	284	hypothetical protein
chr	NC_021741.1	1305674	1306576	-	29904549	-	M495_RS06065	WP_020825748.1	300	transcriptional regulator
chr	NC_021741.1	1306690	1307469	+	29905019	-	M495_RS06070	WP_020825749.1	259	hypothetical protein
chr	NC_021741.1	1307625	1309088	-	29903287	-	M495_RS06075	WP_041414311.1	487	L-asparagine permease
chr	NC_021741.1	1309536	1309973	-	29903288	-	M495_RS06080	WP_020825751.1	145	membrane protein
